twk-40,"['AS', 'DA', 'DB', 'VA', 'VB']",5
twk-7,"['AS', 'DA', 'DB', 'VA', 'VB']",5
flp-13,"['ASE', 'ASG', 'ASK', 'BAG', 'DD']",5
daf-11,"['ASI', 'ASJ', 'ASK', 'AWB', 'AWC']",5
odr-1,"['ASI', 'ASJ', 'ASK', 'AWB', 'AWC']",5
dbl-1,"['AVA', 'DA', 'DB', 'VA', 'VB']",5
ggr-3,"['AVA', 'AVB', 'DVA', 'SIA', 'SMD']",5
npr-4,"['AVA', 'BAG', 'BDU', 'PQR', 'RIV']",5
cfi-1,"['AVD', 'IL2', 'LUA', 'PVC', 'URA']",5
unc-4,"['AVF', 'DA', 'SAB', 'VA', 'VC']",5
inx-9,"['AVK', 'DVC', 'PVR', 'SIB', 'URB']",5
nca-1,"['DA', 'DB', 'HSN', 'VA', 'VB']",5
inx-10,"['DD', 'DVA', 'DVB', 'DVC', 'PVP']",5
ser-4,"['DVA', 'DVC', 'PVT', 'RIB', 'RIS']",5
del-1,"['FLP', 'PVD', 'SAB', 'VA', 'VB']",5
bas-1,"['ADE', 'ADF', 'AIM', 'CEP', 'HSN', 'PDE']",6
glb-5,"['ADF', 'AQR', 'ASG', 'BAG', 'PQR', 'URX']",6
gpa-13,"['ADF', 'ASH', 'AWC', 'PHA', 'PHB', 'PQR']",6
gpa-1,"['ADL', 'ASH', 'ASI', 'ASJ', 'PHA', 'PHB']",6
ocr-2,"['ADL', 'ASH', 'AWA', 'PHA', 'PHB', 'PVD']",6
ttx-3,"['ADL', 'AIA', 'AIN', 'AIY', 'ASI', 'ASK']",6
nlp-21,"['AFD', 'AS', 'DA', 'DB', 'VA', 'VB']",6
ttx-4,"['AFD', 'AIY', 'AIZ', 'ASE', 'ASH', 'AWC']",6
rig-4,"['AIA', 'DA', 'RIA', 'RIH', 'RME', 'URX']",6
odr-2,"['AIB', 'ASG', 'AVG', 'RIF', 'RIM', 'SIA']",6
inx-8,"['AIN', 'AVF', 'AVJ', 'AVK', 'PVR', 'SAB']",6
ckr-2,"['AIY', 'AS', 'DA', 'DB', 'VA', 'VB']",6
kal-1,"['AIY', 'AIZ', 'DVB', 'HSN', 'PDB', 'RID']",6
des-2,"['ALA', 'FLP', 'IL2', 'PVC', 'PVD', 'RID']",6
ida-1,"['ALA', 'HSN', 'PHA', 'PHB', 'PHC', 'VC']",6
mec-10,"['ALM', 'AVM', 'FLP', 'PLM', 'PVD', 'PVM']",6
ace-2,"['AS', 'DA', 'DB', 'VA', 'VB', 'VC']",6
gar-2,"['AS', 'DA', 'DB', 'HSN', 'VA', 'VB']",6
unc-3,"['AS', 'DA', 'DB', 'SAB', 'VA', 'VB']",6
unc-40,"['AS', 'DA', 'DB', 'HSN', 'VA', 'VB']",6
cng-2,"['ASE', 'ASG', 'ASI', 'ASJ', 'ASK', 'AWC']",6
unc-30,"['ASG', 'DD', 'PVP', 'RIG', 'RIH', 'VD']",6
snf-5,"['ASI', 'ASJ', 'ASK', 'DVA', 'DVB', 'DVC']",6
nmr-2,"['AVA', 'AVD', 'AVE', 'AVG', 'PVC', 'RIM']",6
unc-25,"['AVL', 'DD', 'DVB', 'RIS', 'RME', 'VD']",6
unc-46,"['AVL', 'DD', 'DVB', 'RIS', 'RME', 'VD']",6
unc-47,"['AVL', 'DD', 'DVB', 'RIS', 'RME', 'VD']",6
gpa-16,"['AVM', 'BDU', 'PDE', 'PLM', 'PVC', 'RIP']",6
acr-12,"['DA', 'DB', 'DD', 'VA', 'VB', 'VD']",6
acr-2,"['DA', 'DB', 'DVC', 'PVQ', 'VA', 'VB']",6
snt-1,"['DD', 'DVB', 'HSN', 'PDE', 'VC', 'VD']",6
mps-1,"['ADF', 'ALM', 'ASE', 'ASG', 'ASH', 'AWC', 'PLM']",7
nlp-3,"['ADF', 'ASE', 'ASH', 'ASJ', 'AWB', 'BAG', 'HSN']",7
odr-3,"['ADF', 'ASH', 'AWA', 'AWB', 'AWC', 'PHA', 'PHB']",7
gpa-6,"['ADL', 'ASH', 'ASI', 'AWA', 'AWB', 'PHA', 'PHB']",7
flp-1,"['AIA', 'AIY', 'AVA', 'AVE', 'AVK', 'RIG', 'RMG']",7
sra-11,"['AIA', 'AIY', 'AVB', 'PVT', 'RIF', 'RIG', 'VC']",7
ceh-10,"['AIN', 'AIY', 'ALA', 'AVJ', 'CEP', 'RID', 'RME']",7
mec-3,"['AIZ', 'ALM', 'AVM', 'FLP', 'PLM', 'PVD', 'PVM']",7
deg-3,"['ALA', 'ALM', 'AVG', 'IL1', 'PLM', 'PVC', 'PVD']",7
rab-3,"['ALA', 'AS', 'DA', 'DB', 'VA', 'VB', 'VC']",7
avr-14,"['ALM', 'PDE', 'PHA', 'PHB', 'PHC', 'PLM', 'PVD']",7
mec-4,"['ALM', 'AVM', 'BDU', 'FLP', 'PLM', 'PVD', 'PVM']",7
dgk-1,"['AS', 'DA', 'DB', 'DD', 'VA', 'VB', 'VD']",7
unc-57,"['AS', 'DA', 'DB', 'DD', 'VA', 'VB', 'VD']",7
lim-6,"['ASE', 'AVL', 'DVB', 'PVT', 'RIG', 'RIS', 'RME']",7
nmr-1,"['AVA', 'AVD', 'AVE', 'AVG', 'DVA', 'PVC', 'RIM']",7
acr-16,"['ADE', 'AVA', 'CEP', 'DB', 'RIB', 'RID', 'SIB', 'SMD']",8
dop-2,"['ADE', 'CEP', 'PDA', 'PDE', 'RIA', 'RID', 'SIA', 'SIB']",8
mec-6,"['ALM', 'AVM', 'HSN', 'IL1', 'PLM', 'PVC', 'PVD', 'PVM']",8
mec-7,"['ALM', 'AVF', 'AVM', 'BDU', 'FLP', 'PLM', 'PVD', 'PVM']",8
pag-3,"['ALM', 'AVF', 'AVM', 'BDU', 'PLM', 'PVM', 'VA', 'VB']",8
unc-2,"['ALM', 'AVM', 'AWC', 'DVB', 'HSN', 'PVM', 'SDQ', 'VC']",8
goa-1,"['AS', 'DA', 'DB', 'DD', 'HSN', 'VA', 'VB', 'VD']",8
ric-7,"['AS', 'DA', 'DB', 'DD', 'VA', 'VB', 'VC', 'VD']",8
unc-6,"['AVA', 'AVB', 'AVG', 'PVQ', 'PVT', 'RIF', 'VA', 'VB']",8
flp-8,"['ADA', 'ALM', 'ASE', 'AUA', 'AVM', 'PLM', 'PVM', 'RMG', 'URX']",9
cat-1,"['ADE', 'ADF', 'AIM', 'CEP', 'HSN', 'PDE', 'RIC', 'RIH', 'VC']",9
tmc-1,"['ADF', 'ADL', 'AQR', 'ASE', 'ASH', 'CEP', 'PHA', 'PQR', 'URX']",9
nlp-7,"['ADL', 'AFD', 'ALM', 'ASE', 'ASI', 'PHA', 'PLM', 'PVP', 'RIC']",9
rgs-3,"['ADL', 'ASH', 'ASI', 'ASJ', 'ASK', 'AWB', 'AWC', 'PHA', 'PHB']",9
eat-16,"['AFD', 'ASE', 'ASH', 'ASJ', 'AUA', 'AVA', 'AWC', 'RMD', 'SIB']",9
syg-2,"['AIZ', 'ALN', 'DA', 'DB', 'DD', 'PLN', 'PVT', 'RIC', 'RIM']",9
lgc-55,"['ALM', 'ALN', 'AVB', 'AVM', 'HSN', 'IL1', 'RMD', 'SDQ', 'SMD']",9
gcy-35,"['ALN', 'AQR', 'AVM', 'BDU', 'PLM', 'PLN', 'PQR', 'SDQ', 'URX']",9
flp-12,"['AVH', 'AVJ', 'BAG', 'BDU', 'PDA', 'PVR', 'SAA', 'SDQ', 'SMB']",9
che-12,"['ADF', 'ADL', 'ASE', 'ASG', 'ASH', 'ASI', 'ASJ', 'ASK', 'PHA', 'PHB']",10
ins-1,"['ADF', 'AIA', 'AIM', 'ASE', 'ASG', 'ASH', 'ASI', 'ASJ', 'AWA', 'BAG']",10
ntr-1,"['ADF', 'ADL', 'ASE', 'ASH', 'BDU', 'PQR', 'PVQ', 'PVR', 'PVW', 'RIC']",10
flp-4,"['ADL', 'ALM', 'ASE', 'AVM', 'AWC', 'FLP', 'PHA', 'PHB', 'PVD', 'PVM']",10
gpc-1,"['ADL', 'AFD', 'ASE', 'ASH', 'ASI', 'ASJ', 'AWB', 'AWC', 'PHB', 'RIB']",10
gpa-2,"['AIA', 'ASK', 'AWC', 'IL1', 'IL2', 'OLL', 'PHA', 'PHB', 'PVT', 'URB']",10
flp-10,"['AIM', 'ASI', 'AUA', 'BAG', 'BDU', 'DVB', 'PQR', 'PVC', 'PVR', 'URX']",10
flp-7,"['ALA', 'AVG', 'PDA', 'PHA', 'PHB', 'PVW', 'RIC', 'RMD', 'SAA', 'SMD']",10
inx-12,"['AVH', 'AVJ', 'AVK', 'IL1', 'PDE', 'PVD', 'SIB', 'URB', 'VA', 'VB']",10
inx-13,"['DVA', 'DVB', 'DVC', 'LUA', 'PHA', 'PHB', 'PLN', 'PVC', 'PVQ', 'PVR']",10
lin-11,"['ADF', 'ADL', 'AIZ', 'AVG', 'AVH', 'AVJ', 'PHA', 'PVQ', 'RIC', 'RIF', 'VC']",11
ntr-2,"['ADF', 'ADL', 'AIA', 'AVG', 'PQR', 'PVQ', 'PVR', 'PVW', 'RIF', 'RME', 'SMD']",11
osm-3,"['ADF', 'ADL', 'ASE', 'ASG', 'ASH', 'ASI', 'ASJ', 'ASK', 'IL2', 'PHA', 'PHB']",11
cho-1,"['AIA', 'AIY', 'AS', 'DA', 'DB', 'IL2', 'SAB', 'URA', 'VA', 'VB', 'VC']",11
mod-1,"['AIA', 'AIB', 'AIY', 'AIZ', 'DD', 'RIB', 'RIC', 'RID', 'RIM', 'RME', 'VD']",11
flp-20,"['AIB', 'ALM', 'ASE', 'AVM', 'LUA', 'PLM', 'PVC', 'PVM', 'PVR', 'PVT', 'RIB']",11
egl-3,"['ALM', 'ASH', 'AVB', 'AVD', 'AVM', 'OLL', 'PVC', 'PVD', 'PVM', 'RIG', 'SDQ']",11
dop-3,"['AS', 'DA', 'DB', 'DD', 'PVD', 'RIC', 'RIM', 'SIA', 'VA', 'VB', 'VD']",11
flp-11,"['AUA', 'BAG', 'DA', 'DD', 'DVB', 'LUA', 'PHC', 'PVC', 'SAB', 'URX', 'VD']",11
gpa-14,"['ADE', 'ALA', 'ASH', 'ASI', 'ASJ', 'ASK', 'AVA', 'DVA', 'PHA', 'PHB', 'PVQ', 'RIA']",12
tax-2,"['ADE', 'AFD', 'AQR', 'ASE', 'ASG', 'ASI', 'ASJ', 'ASK', 'AWB', 'AWC', 'BAG', 'PQR']",12
flp-21,"['ADF', 'ADL', 'ASE', 'ASG', 'ASH', 'ASI', 'ASJ', 'ASK', 'FLP', 'RMG', 'URA', 'URX']",12
odr-4,"['ADF', 'ADL', 'ASG', 'ASH', 'ASI', 'ASJ', 'ASK', 'AWA', 'AWB', 'AWC', 'PHA', 'PHB']",12
ser-2,"['ADF', 'AIY', 'AIZ', 'BDU', 'DVA', 'OLL', 'PVD', 'RIA', 'RID', 'SIA', 'SIB', 'VD']",12
inx-18,"['ADL', 'AIY', 'ASI', 'ASK', 'AVG', 'AVJ', 'AVK', 'DVA', 'DVC', 'IL1', 'IL2', 'PVT']",12
ceh-14,"['AFD', 'ALA', 'BDU', 'DVC', 'PHA', 'PHB', 'PHC', 'PVN', 'PVQ', 'PVR', 'PVT', 'PVW']",12
tax-4,"['AFD', 'AQR', 'ASE', 'ASG', 'ASI', 'ASJ', 'ASK', 'AWB', 'AWC', 'BAG', 'PQR', 'URX']",12
unc-17,"['AIY', 'AS', 'DA', 'DB', 'HSN', 'IL2', 'SAB', 'URA', 'URB', 'VA', 'VB', 'VC']",12
kvs-1,"['ADF', 'ADL', 'AS', 'ASE', 'ASG', 'ASH', 'ASK', 'AWC', 'DA', 'DB', 'PDA', 'VA', 'VB']",13
npr-5,"['ADF', 'AIA', 'ASE', 'ASG', 'ASI', 'ASJ', 'ASK', 'AUA', 'AWA', 'AWB', 'IL2', 'PHA', 'PHB']",13
rig-1,"['AIB', 'AIN', 'AUA', 'AVA', 'AVB', 'AVD', 'AVE', 'AVH', 'AVJ', 'PVC', 'RIC', 'RMD', 'SMD']",13
flp-22,"['AIM', 'AIZ', 'ASG', 'AVA', 'AVG', 'AVL', 'CEP', 'PVD', 'PVW', 'RIC', 'RIV', 'SMD', 'URA']",13
pdf-2,"['AIM', 'AQR', 'AVD', 'AVG', 'BDU', 'PHA', 'PHB', 'PQR', 'PVP', 'PVT', 'RID', 'RIM', 'RIS']",13
trp-1,"['AVA', 'BAG', 'DA', 'DB', 'RIA', 'RIB', 'RIM', 'RMD', 'SIA', 'SMB', 'SMD', 'VA', 'VB']",13
gpa-3,"['ADF', 'ADL', 'AIZ', 'ASE', 'ASG', 'ASH', 'ASI', 'ASJ', 'ASK', 'AWA', 'AWC', 'PHA', 'PHB', 'PVT']",14
mbr-1,"['ADL', 'AIM', 'AIN', 'AIZ', 'ASK', 'AUA', 'AWA', 'DVA', 'PVP', 'RIC', 'RIF', 'RIG', 'RIH', 'RIR']",14
glr-2,"['AIA', 'AIB', 'AIY', 'AIZ', 'AVA', 'AVD', 'AVE', 'AVG', 'PVC', 'RIA', 'RIF', 'RIG', 'RIR', 'RMD']",14
sox-2,"['AIM', 'AIN', 'AVK', 'AWB', 'AWC', 'DA', 'IL1', 'IL2', 'OLL', 'PVP', 'RIH', 'RME', 'URA', 'URB']",14
ncs-1,"['ADF', 'ADL', 'AFD', 'AIY', 'ASE', 'ASG', 'ASI', 'AVE', 'AVK', 'AWA', 'AWB', 'AWC', 'BAG', 'PHA', 'PHB', 'RMG']",16
osm-9,"['ADF', 'ADL', 'ASE', 'ASG', 'ASH', 'ASI', 'ASJ', 'ASK', 'AWA', 'AWC', 'FLP', 'IL2', 'OLQ', 'PHA', 'PHB', 'PVD']",16
unc-31,"['ALM', 'BDU', 'DA', 'DB', 'DD', 'DVA', 'DVB', 'DVC', 'HSN', 'PDE', 'SAB', 'SDQ', 'VA', 'VB', 'VC', 'VD']",16
unc-36,"['ALM', 'ALN', 'ASE', 'ASK', 'AVA', 'AVM', 'BDU', 'DVA', 'PHB', 'PLM', 'PVC', 'PVM', 'PVQ', 'RMD', 'SDQ', 'SIB']",16
acr-15,"['AS', 'AVA', 'AVB', 'DA', 'DB', 'DVA', 'PVQ', 'RID', 'RIM', 'SAA', 'SIA', 'SIB', 'SMB', 'SMD', 'VA', 'VB']",16
syg-1,"['ADF', 'ADL', 'AIN', 'AVH', 'DA', 'DB', 'DD', 'RIF', 'RIG', 'RIM', 'RIS', 'SAA', 'SAB', 'SIA', 'SIB', 'VA', 'VB']",17
dop-1,"['ALM', 'ALN', 'AS', 'AUA', 'AVM', 'DA', 'DB', 'PHC', 'PLM', 'PLN', 'PVD', 'PVQ', 'RIB', 'RIM', 'RIS', 'VA', 'VB']",17
inx-3,"['ALN', 'AS', 'DA', 'DB', 'DD', 'DVA', 'DVB', 'HSN', 'PDE', 'PLM', 'PVQ', 'PVR', 'PVT', 'URB', 'VA', 'VB', 'VD']",17
unc-8,"['AS', 'ASH', 'AVA', 'AVB', 'AVD', 'DA', 'DB', 'DD', 'FLP', 'PDA', 'PDB', 'PVC', 'PVM', 'SAB', 'VA', 'VB', 'VD']",17
